"Order.ID","Order.Date","Ship.Mode","Segment","State","Region","Category","Sub.Category","Sales","Quantity","Discount","Profit","profit_margin","profit_status","discount_band","order_year","order_quarter"
"CA-2016-134180",2016-11-03,"Standard Class","Home Office","Pennsylvania","East","Technology","Accessories",72,1,0.2,14.4,20,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-134180",2016-11-03,"Standard Class","Home Office","Pennsylvania","East","Furniture","Chairs",470.155,7,0.3,-13.433,-2.86,"Loss","High (21-30%)",2016,"Q4"
"CA-2014-166730",2014-12-30,"First Class","Consumer","Tennessee","South","Office Supplies","Storage",39.128,1,0.2,-8.8038,-22.5,"Loss","Medium (11-20%)",2014,"Q4"
"CA-2017-157469",2017-12-02,"Standard Class","Corporate","Ohio","East","Office Supplies","Art",19.728,9,0.2,1.7262,8.75,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-157469",2017-12-02,"Standard Class","Corporate","Ohio","East","Technology","Phones",151.188,2,0.4,-25.198,-16.67,"Loss","Very High (31%+)",2017,"Q4"
"CA-2017-122308",2017-03-24,"Standard Class","Consumer","New York","East","Furniture","Chairs",271.764,2,0.1,60.392,22.22,"Profit","Low (1-10%)",2017,"Q1"
"US-2014-149034",2014-11-19,"First Class","Consumer","Pennsylvania","East","Technology","Accessories",47.496,1,0.2,-1.1874,-2.5,"Loss","Medium (11-20%)",2014,"Q4"
"CA-2017-159226",2017-04-25,"Second Class","Consumer","California","West","Furniture","Bookcases",344.981,7,0.15,28.4102,8.24,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2017-156622",2017-11-23,"First Class","Corporate","Texas","Central","Office Supplies","Paper",36.288,7,0.2,12.7008,35,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-156622",2017-11-23,"First Class","Corporate","Texas","Central","Office Supplies","Paper",78.304,2,0.2,29.364,37.5,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-156622",2017-11-23,"First Class","Corporate","Texas","Central","Furniture","Tables",127.785,1,0.3,-31.0335,-24.29,"Loss","High (21-30%)",2017,"Q4"
"CA-2017-156622",2017-11-23,"First Class","Corporate","Texas","Central","Office Supplies","Binders",6.104,2,0.8,-9.156,-150,"Loss","Very High (31%+)",2017,"Q4"
"CA-2014-119529",2014-11-03,"Second Class","Corporate","New Jersey","East","Office Supplies","Binders",5.76,2,0,2.8224,49,"Profit","No Discount (0%)",2014,"Q4"
"CA-2015-150413",2015-10-19,"Second Class","Consumer","Texas","Central","Office Supplies","Binders",1.72,1,0.8,-2.838,-165,"Loss","Very High (31%+)",2015,"Q4"
"CA-2014-108182",2014-02-06,"Second Class","Consumer","Illinois","Central","Office Supplies","Binders",8.952,2,0.8,-14.7708,-165,"Loss","Very High (31%+)",2014,"Q1"
"CA-2016-110898",2016-03-06,"Standard Class","Consumer","Illinois","Central","Office Supplies","Appliances",2.334,3,0.8,-6.3018,-270,"Loss","Very High (31%+)",2016,"Q1"
"CA-2016-110898",2016-03-06,"Standard Class","Consumer","Illinois","Central","Office Supplies","Binders",1.728,4,0.8,-2.7648,-160,"Loss","Very High (31%+)",2016,"Q1"
"CA-2016-110898",2016-03-06,"Standard Class","Consumer","Illinois","Central","Furniture","Furnishings",159.04,5,0.6,-194.824,-122.5,"Loss","Very High (31%+)",2016,"Q1"
"CA-2016-110898",2016-03-06,"Standard Class","Consumer","Illinois","Central","Furniture","Tables",145.98,2,0.5,-99.2664,-68,"Loss","Very High (31%+)",2016,"Q1"
"CA-2015-123092",2015-12-03,"Standard Class","Consumer","North Carolina","South","Furniture","Furnishings",77.952,3,0.2,12.6672,16.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-123092",2015-12-03,"Standard Class","Consumer","North Carolina","South","Office Supplies","Binders",95.97,5,0.7,-73.577,-76.67,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-123092",2015-12-03,"Standard Class","Consumer","North Carolina","South","Technology","Phones",105.584,2,0.2,9.2386,8.75,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-123092",2015-12-03,"Standard Class","Consumer","North Carolina","South","Office Supplies","Art",9.344,2,0.2,1.168,12.5,"Profit","Medium (11-20%)",2015,"Q4"
"US-2015-128587",2015-12-24,"Standard Class","Corporate","Missouri","Central","Furniture","Furnishings",9.68,2,0,3.7752,39,"Profit","No Discount (0%)",2015,"Q4"
"US-2015-128587",2015-12-24,"Standard Class","Corporate","Missouri","Central","Technology","Copiers",4899.93,7,0,2302.9671,47,"Profit","No Discount (0%)",2015,"Q4"
"US-2017-139577",2017-10-01,"Standard Class","Home Office","California","West","Technology","Accessories",104.75,5,0,21.9975,21,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-159100",2017-10-16,"Standard Class","Corporate","Tennessee","South","Technology","Accessories",18.528,2,0.2,4.4004,23.75,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-159100",2017-10-16,"Standard Class","Corporate","Tennessee","South","Furniture","Tables",1875.258,7,0.4,-968.8833,-51.67,"Loss","Very High (31%+)",2017,"Q4"
"CA-2014-109043",2014-08-15,"First Class","Consumer","Florida","South","Office Supplies","Paper",91.36,5,0.2,29.692,32.5,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2014-109043",2014-08-15,"First Class","Consumer","Florida","South","Office Supplies","Appliances",152.24,5,0.2,17.127,11.25,"Profit","Medium (11-20%)",2014,"Q3"
"US-2017-116491",2017-11-11,"First Class","Consumer","Texas","Central","Technology","Phones",35.184,2,0.2,12.3144,35,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-122763",2017-03-20,"Same Day","Consumer","Texas","Central","Office Supplies","Paper",56.704,2,0.2,19.1376,33.75,"Profit","Medium (11-20%)",2017,"Q1"
"CA-2017-122763",2017-03-20,"Same Day","Consumer","Texas","Central","Office Supplies","Paper",274.064,7,0.2,102.774,37.5,"Profit","Medium (11-20%)",2017,"Q1"
"CA-2017-137785",2017-05-13,"Standard Class","Home Office","Pennsylvania","East","Furniture","Chairs",458.43,5,0.3,-124.431,-27.14,"Loss","High (21-30%)",2017,"Q2"
"CA-2014-133389",2014-06-22,"Same Day","Consumer","Arizona","West","Office Supplies","Binders",8.226,3,0.7,-6.0324,-73.33,"Loss","Very High (31%+)",2014,"Q2"
"CA-2014-103807",2014-12-02,"Standard Class","Corporate","Georgia","South","Technology","Accessories",5.95,1,0,0.833,14,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-103807",2014-12-02,"Standard Class","Corporate","Georgia","South","Office Supplies","Paper",15.24,3,0,7.1628,47,"Profit","No Discount (0%)",2014,"Q4"
"CA-2015-102855",2015-04-05,"Same Day","Consumer","Washington","West","Technology","Accessories",239.94,6,0,26.3934,11,"Profit","No Discount (0%)",2015,"Q2"
"CA-2015-102855",2015-04-05,"Same Day","Consumer","Washington","West","Office Supplies","Art",23.84,8,0,6.4368,27,"Profit","No Discount (0%)",2015,"Q2"
"CA-2017-107825",2017-11-18,"Same Day","Corporate","Wisconsin","Central","Office Supplies","Storage",92.52,6,0,24.9804,27,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-107825",2017-11-18,"Same Day","Corporate","Wisconsin","Central","Office Supplies","Storage",37.76,1,0,10.5728,28,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-107825",2017-11-18,"Same Day","Corporate","Wisconsin","Central","Office Supplies","Labels",7.38,2,0,3.4686,47,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-107825",2017-11-18,"Same Day","Corporate","Wisconsin","Central","Furniture","Furnishings",5.82,2,0,2.7354,47,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-106047",2017-07-12,"Standard Class","Consumer","Ohio","East","Office Supplies","Paper",3.816,1,0.2,1.1925,31.25,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-127803",2017-05-19,"Standard Class","Corporate","Alabama","South","Office Supplies","Binders",26.16,4,0,12.8184,49,"Profit","No Discount (0%)",2017,"Q2"
"CA-2015-137071",2015-12-20,"First Class","Home Office","Texas","Central","Technology","Accessories",100.8,2,0.2,21.42,21.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-121447",2016-02-21,"First Class","Corporate","New York","East","Furniture","Furnishings",135.8,7,0,66.542,49,"Profit","No Discount (0%)",2016,"Q1"
"CA-2017-143084",2017-03-18,"Standard Class","Corporate","California","West","Office Supplies","Art",13.9,5,0,3.753,27,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-143084",2017-03-18,"Standard Class","Corporate","California","West","Office Supplies","Envelopes",19.4,5,0,9.312,48,"Profit","No Discount (0%)",2017,"Q1"
"CA-2016-131639",2016-12-17,"Standard Class","Corporate","New Mexico","West","Office Supplies","Binders",13.488,2,0.2,4.3836,32.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-131639",2016-12-17,"Standard Class","Corporate","New Mexico","West","Office Supplies","Binders",11.416,1,0.2,3.8529,33.75,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-161361",2016-03-26,"Second Class","Consumer","Idaho","West","Office Supplies","Paper",17.64,3,0,8.6436,49,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-161361",2016-03-26,"Second Class","Consumer","Idaho","West","Office Supplies","Binders",17.04,3,0.2,5.538,32.5,"Profit","Medium (11-20%)",2016,"Q1"
"CA-2014-100706",2014-12-16,"Second Class","Consumer","Virginia","South","Technology","Accessories",99.98,2,0,7.9984,8,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-100706",2014-12-16,"Second Class","Consumer","Virginia","South","Furniture","Furnishings",29.46,6,0,9.7218,33,"Profit","No Discount (0%)",2014,"Q4"
"CA-2015-129525",2015-11-15,"Standard Class","Corporate","Ohio","East","Office Supplies","Binders",166.92,13,0.7,-116.844,-70,"Loss","Very High (31%+)",2015,"Q4"
"US-2016-141880",2016-08-22,"First Class","Home Office","Colorado","West","Furniture","Furnishings",98.328,3,0.2,9.8328,10,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2015-165799",2015-06-29,"First Class","Consumer","New York","East","Furniture","Chairs",117.882,1,0.1,1.3098,1.11,"Profit","Low (1-10%)",2015,"Q2"
"CA-2016-102127",2016-06-26,"Standard Class","Corporate","New York","East","Technology","Accessories",20.97,3,0,9.0171,43,"Profit","No Discount (0%)",2016,"Q2"
"CA-2016-102127",2016-06-26,"Standard Class","Corporate","New York","East","Technology","Accessories",139.96,4,0,9.7972,7,"Profit","No Discount (0%)",2016,"Q2"
"CA-2016-102127",2016-06-26,"Standard Class","Corporate","New York","East","Furniture","Furnishings",37.74,3,0,12.8316,34,"Profit","No Discount (0%)",2016,"Q2"
"US-2016-152415",2016-09-17,"Standard Class","Consumer","Massachusetts","East","Furniture","Furnishings",14.82,3,0,6.2244,42,"Profit","No Discount (0%)",2016,"Q3"
"US-2016-152415",2016-09-17,"Standard Class","Consumer","Massachusetts","East","Furniture","Furnishings",191.82,3,0,61.3824,32,"Profit","No Discount (0%)",2016,"Q3"
"CA-2014-138198",2014-07-18,"Standard Class","Consumer","New York","East","Office Supplies","Binders",13.904,2,0.2,4.5188,32.5,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2017-128041",2017-09-01,"Same Day","Corporate","Washington","West","Office Supplies","Appliances",314.6,4,0,103.818,33,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-128041",2017-09-01,"Same Day","Corporate","Washington","West","Furniture","Tables",283.56,4,0,45.3696,16,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-105823",2017-06-22,"Standard Class","Home Office","Michigan","Central","Furniture","Chairs",487.96,2,0,146.388,30,"Profit","No Discount (0%)",2017,"Q2"
"CA-2014-152268",2014-09-02,"Standard Class","Consumer","Arkansas","South","Office Supplies","Binders",1793.98,2,0,843.1706,47,"Profit","No Discount (0%)",2014,"Q3"
"CA-2015-148873",2015-10-01,"Standard Class","Consumer","Illinois","Central","Office Supplies","Binders",2.992,4,0.8,-4.488,-150,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-148873",2015-10-01,"Standard Class","Consumer","Illinois","Central","Technology","Accessories",108.768,4,0.2,2.7192,2.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-166492",2015-04-07,"First Class","Consumer","New York","East","Office Supplies","Paper",25.92,4,0,12.4416,48,"Profit","No Discount (0%)",2015,"Q2"
"CA-2015-166492",2015-04-07,"First Class","Consumer","New York","East","Office Supplies","Storage",22.58,2,0,5.8708,26,"Profit","No Discount (0%)",2015,"Q2"
"CA-2017-157420",2017-11-21,"Same Day","Consumer","Texas","Central","Technology","Phones",55.176,3,0.2,-12.4146,-22.5,"Loss","Medium (11-20%)",2017,"Q4"
"CA-2016-117121",2016-12-17,"Standard Class","Consumer","Michigan","Central","Office Supplies","Binders",9892.74,13,0,4946.37,50,"Profit","No Discount (0%)",2016,"Q4"
"CA-2014-138177",2014-09-19,"Standard Class","Corporate","Arizona","West","Furniture","Tables",73.915,1,0.5,-45.8273,-62,"Loss","Very High (31%+)",2014,"Q3"
"CA-2014-114335",2014-09-28,"Standard Class","Consumer","Florida","South","Furniture","Furnishings",337.088,4,0.2,16.8544,5,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2015-168760",2015-09-22,"Second Class","Corporate","California","West","Office Supplies","Appliances",61.44,3,0,16.5888,27,"Profit","No Discount (0%)",2015,"Q3"
"CA-2016-168830",2016-11-07,"Standard Class","Corporate","California","West","Technology","Accessories",479.97,3,0,163.1898,34,"Profit","No Discount (0%)",2016,"Q4"
"CA-2017-137463",2017-12-16,"Second Class","Corporate","California","West","Office Supplies","Binders",5.984,2,0.2,2.244,37.5,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-137463",2017-12-16,"Second Class","Corporate","California","West","Technology","Accessories",189.95,5,0,45.588,24,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-137463",2017-12-16,"Second Class","Corporate","California","West","Technology","Accessories",149.95,5,0,31.4895,21,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-137463",2017-12-16,"Second Class","Corporate","California","West","Office Supplies","Art",29.95,5,0,8.6855,29,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-137463",2017-12-16,"Second Class","Corporate","California","West","Office Supplies","Labels",44.4,3,0,22.2,50,"Profit","No Discount (0%)",2017,"Q4"
"CA-2014-124513",2014-09-21,"Standard Class","Home Office","New York","East","Office Supplies","Art",66.03,3,0,17.1678,26,"Profit","No Discount (0%)",2014,"Q3"
"CA-2015-165554",2015-05-18,"Standard Class","Corporate","California","West","Office Supplies","Paper",10.86,2,0,5.3214,49,"Profit","No Discount (0%)",2015,"Q2"
"CA-2014-141838",2014-03-26,"Second Class","Corporate","California","West","Office Supplies","Art",3.36,2,0,0.84,25,"Profit","No Discount (0%)",2014,"Q1"
"CA-2014-141838",2014-03-26,"Second Class","Corporate","California","West","Office Supplies","Binders",27.936,4,0.2,9.4284,33.75,"Profit","Medium (11-20%)",2014,"Q1"
"CA-2014-141838",2014-03-26,"Second Class","Corporate","California","West","Technology","Phones",28.784,2,0.2,2.8784,10,"Profit","Medium (11-20%)",2014,"Q1"
"CA-2017-117009",2017-09-22,"Standard Class","Consumer","California","West","Office Supplies","Supplies",21.96,2,0,6.1488,28,"Profit","No Discount (0%)",2017,"Q3"
"CA-2015-128993",2015-09-12,"Second Class","Consumer","Washington","West","Technology","Accessories",21.98,2,0,8.5722,39,"Profit","No Discount (0%)",2015,"Q3"
"CA-2015-160227",2015-11-02,"First Class","Home Office","New York","East","Furniture","Chairs",2621.322,11,0.1,553.3902,21.11,"Profit","Low (1-10%)",2015,"Q4"
"CA-2015-149097",2015-10-20,"Standard Class","Consumer","California","West","Furniture","Furnishings",74.76,7,0,23.9232,32,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-149097",2015-10-20,"Standard Class","Consumer","California","West","Furniture","Tables",364.776,3,0.2,27.3582,7.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-132304",2016-06-14,"Standard Class","Corporate","Washington","West","Furniture","Tables",1115.17,7,0,334.551,30,"Profit","No Discount (0%)",2016,"Q2"
"CA-2015-136420",2015-11-20,"First Class","Corporate","California","West","Office Supplies","Binders",89.696,4,0.2,33.636,37.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-136420",2015-11-20,"First Class","Corporate","California","West","Office Supplies","Labels",50.12,4,0,23.5564,47,"Profit","No Discount (0%)",2015,"Q4"
"CA-2016-101623",2016-02-28,"Standard Class","Corporate","New York","East","Office Supplies","Fasteners",36.48,6,0,18.24,50,"Profit","No Discount (0%)",2016,"Q1"
"US-2014-151015",2014-10-14,"Standard Class","Consumer","Illinois","Central","Office Supplies","Paper",322.192,13,0.2,100.685,31.25,"Profit","Medium (11-20%)",2014,"Q4"
"US-2014-151015",2014-10-14,"Standard Class","Consumer","Illinois","Central","Office Supplies","Binders",2.946,3,0.8,-4.8609,-165,"Loss","Very High (31%+)",2014,"Q4"
"US-2014-151015",2014-10-14,"Standard Class","Consumer","Illinois","Central","Office Supplies","Paper",19.136,4,0.2,6.9368,36.25,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2017-152968",2017-05-26,"Standard Class","Consumer","Virginia","South","Technology","Accessories",23.08,2,0,6.924,30,"Profit","No Discount (0%)",2017,"Q2"
"CA-2016-150077",2016-02-04,"Standard Class","Consumer","Maryland","East","Technology","Phones",90.48,2,0,23.5248,26,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-106278",2016-09-02,"Second Class","Consumer","Washington","West","Furniture","Chairs",215.976,3,0.2,-2.6997,-1.25,"Loss","Medium (11-20%)",2016,"Q3"
"CA-2016-106278",2016-09-02,"Second Class","Consumer","Washington","West","Office Supplies","Envelopes",65.94,3,0,30.9918,47,"Profit","No Discount (0%)",2016,"Q3"
"CA-2017-147550",2017-12-04,"First Class","Corporate","Pennsylvania","East","Furniture","Furnishings",11.352,3,0.2,2.6961,23.75,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2015-136105",2015-06-12,"Standard Class","Home Office","Indiana","Central","Office Supplies","Storage",24.56,2,0,6.8768,28,"Profit","No Discount (0%)",2015,"Q2"
"CA-2016-142524",2016-09-04,"Standard Class","Consumer","Missouri","Central","Office Supplies","Envelopes",16.56,2,0,7.7832,47,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-142524",2016-09-04,"Standard Class","Consumer","Missouri","Central","Technology","Accessories",279.95,5,0,67.188,24,"Profit","No Discount (0%)",2016,"Q3"
"CA-2014-136336",2014-04-21,"Standard Class","Corporate","Kentucky","South","Office Supplies","Storage",828.84,6,0,0,0,"Loss","No Discount (0%)",2014,"Q2"
"US-2015-136259",2015-11-05,"First Class","Consumer","Ohio","East","Office Supplies","Binders",7.218,3,0.7,-5.5338,-76.67,"Loss","Very High (31%+)",2015,"Q4"
"US-2015-136259",2015-11-05,"First Class","Consumer","Ohio","East","Office Supplies","Supplies",27.2,4,0.2,2.04,7.5,"Profit","Medium (11-20%)",2015,"Q4"
"US-2014-124625",2014-11-03,"Standard Class","Corporate","Nebraska","Central","Technology","Accessories",89.97,3,0,18.8937,21,"Profit","No Discount (0%)",2014,"Q4"
"CA-2016-108105",2016-02-16,"Standard Class","Consumer","Kentucky","South","Furniture","Furnishings",318.08,4,0,34.9888,11,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-108105",2016-02-16,"Standard Class","Consumer","Kentucky","South","Office Supplies","Binders",5.8,1,0,2.61,45,"Profit","No Discount (0%)",2016,"Q1"
"CA-2017-166898",2017-09-11,"Second Class","Corporate","California","West","Technology","Phones",143.952,6,0.2,17.994,12.5,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-166898",2017-09-11,"Second Class","Corporate","California","West","Office Supplies","Paper",19.44,3,0,9.3312,48,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-169005",2017-11-02,"Standard Class","Consumer","Virginia","South","Office Supplies","Art",5.56,2,0,1.4456,26,"Profit","No Discount (0%)",2017,"Q4"
"CA-2015-104038",2015-02-06,"First Class","Corporate","Virginia","South","Office Supplies","Storage",146.73,3,0,2.9346,2,"Profit","No Discount (0%)",2015,"Q1"
"CA-2015-104038",2015-02-06,"First Class","Corporate","Virginia","South","Office Supplies","Paper",29.9,5,0,13.455,45,"Profit","No Discount (0%)",2015,"Q1"
"CA-2016-126102",2016-09-10,"Second Class","Consumer","California","West","Office Supplies","Binders",276.784,2,0.2,89.9548,32.5,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2016-143406",2016-09-26,"Standard Class","Corporate","Texas","Central","Office Supplies","Appliances",93.032,2,0.8,-251.1864,-270,"Loss","Very High (31%+)",2016,"Q3"
"CA-2016-143406",2016-09-26,"Standard Class","Corporate","Texas","Central","Furniture","Chairs",454.965,5,0.3,-136.4895,-30,"Loss","High (21-30%)",2016,"Q3"
"CA-2015-150308",2015-12-15,"Standard Class","Corporate","North Carolina","South","Technology","Phones",246.168,3,0.2,21.5397,8.75,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-131093",2016-09-17,"Second Class","Consumer","Ohio","East","Office Supplies","Storage",295.4,5,0.2,-62.7725,-21.25,"Loss","Medium (11-20%)",2016,"Q3"
"US-2017-148831",2017-10-13,"First Class","Consumer","Kentucky","South","Office Supplies","Storage",348.56,8,0,104.568,30,"Profit","No Discount (0%)",2017,"Q4"
"CA-2015-162950",2015-06-28,"Second Class","Corporate","Ohio","East","Office Supplies","Paper",15.552,3,0.2,5.4432,35,"Profit","Medium (11-20%)",2015,"Q2"
"CA-2015-162950",2015-06-28,"Second Class","Corporate","Ohio","East","Furniture","Bookcases",482.94,6,0.5,-376.6932,-78,"Loss","Very High (31%+)",2015,"Q2"
"US-2015-132836",2015-06-01,"Standard Class","Consumer","Michigan","Central","Technology","Phones",299.98,2,0,83.9944,28,"Profit","No Discount (0%)",2015,"Q2"
"US-2015-132836",2015-06-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Binders",403.68,6,0,181.656,45,"Profit","No Discount (0%)",2015,"Q2"
"US-2015-132836",2015-06-01,"Standard Class","Consumer","Michigan","Central","Technology","Phones",41.9,2,0,11.732,28,"Profit","No Discount (0%)",2015,"Q2"
"US-2015-132836",2015-06-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Labels",28.91,7,0,13.2986,46,"Profit","No Discount (0%)",2015,"Q2"
"US-2014-158365",2014-04-12,"Standard Class","Consumer","Indiana","Central","Office Supplies","Paper",32.4,5,0,15.552,48,"Profit","No Discount (0%)",2014,"Q2"
"CA-2017-152933",2017-10-12,"Standard Class","Home Office","Texas","Central","Technology","Phones",369.544,7,0.2,27.7158,7.5,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-152933",2017-10-12,"Standard Class","Home Office","Texas","Central","Office Supplies","Paper",10.368,2,0.2,3.7584,36.25,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-152933",2017-10-12,"Standard Class","Home Office","Texas","Central","Technology","Accessories",791.88,3,0.2,128.6805,16.25,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Office Supplies","Art",23.64,3,0.2,5.319,22.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Office Supplies","Storage",84.784,2,0.2,-16.9568,-20,"Loss","Medium (11-20%)",2015,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Furniture","Furnishings",64.96,5,0.6,-84.448,-130,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Office Supplies","Binders",32.06,10,0.8,-51.296,-160,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Office Supplies","Storage",177.648,2,0.2,-28.8678,-16.25,"Loss","Medium (11-20%)",2015,"Q4"
"CA-2015-163181",2015-11-07,"Standard Class","Consumer","Texas","Central","Technology","Machines",287.91,3,0.4,33.5895,11.67,"Profit","Very High (31%+)",2015,"Q4"
"CA-2015-132941",2015-05-25,"First Class","Corporate","Texas","Central","Office Supplies","Supplies",22.368,2,0.2,1.6776,7.5,"Profit","Medium (11-20%)",2015,"Q2"
"CA-2015-132941",2015-05-25,"First Class","Corporate","Texas","Central","Office Supplies","Paper",32.368,7,0.2,11.7334,36.25,"Profit","Medium (11-20%)",2015,"Q2"
"CA-2015-132941",2015-05-25,"First Class","Corporate","Texas","Central","Technology","Accessories",207.984,2,0.2,36.3972,17.5,"Profit","Medium (11-20%)",2015,"Q2"
"CA-2014-132010",2014-10-13,"First Class","Home Office","Virginia","South","Office Supplies","Envelopes",36.4,5,0,17.472,48,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-132010",2014-10-13,"First Class","Home Office","Virginia","South","Technology","Accessories",22.96,2,0,4.3624,19,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-132010",2014-10-13,"First Class","Home Office","Virginia","South","Office Supplies","Storage",315.2,4,0,6.304,2,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-132010",2014-10-13,"First Class","Home Office","Virginia","South","Office Supplies","Binders",15.18,3,0,7.1346,47,"Profit","No Discount (0%)",2014,"Q4"
"CA-2016-135461",2016-02-07,"Second Class","Corporate","California","West","Technology","Phones",623.96,5,0.2,38.9975,6.25,"Profit","Medium (11-20%)",2016,"Q1"
"CA-2017-153045",2017-01-19,"Second Class","Consumer","Pennsylvania","East","Technology","Phones",429.6,2,0.4,-93.08,-21.67,"Loss","Very High (31%+)",2017,"Q1"
"CA-2017-153045",2017-01-19,"Second Class","Consumer","Pennsylvania","East","Furniture","Furnishings",31.968,2,0.2,6.3936,20,"Profit","Medium (11-20%)",2017,"Q1"
"CA-2017-153045",2017-01-19,"Second Class","Consumer","Pennsylvania","East","Furniture","Chairs",887.271,3,0.3,-63.3765,-7.14,"Loss","High (21-30%)",2017,"Q1"
"CA-2017-153045",2017-01-19,"Second Class","Consumer","Pennsylvania","East","Office Supplies","Paper",21.696,4,0.2,7.0512,32.5,"Profit","Medium (11-20%)",2017,"Q1"
"US-2016-155971",2016-06-06,"Standard Class","Home Office","California","West","Office Supplies","Labels",22.05,7,0,10.584,48,"Profit","No Discount (0%)",2016,"Q2"
"US-2016-155971",2016-06-06,"Standard Class","Home Office","California","West","Office Supplies","Paper",99.9,5,0,46.953,47,"Profit","No Discount (0%)",2016,"Q2"
"CA-2017-122007",2017-03-18,"Second Class","Corporate","California","West","Office Supplies","Appliances",90.86,7,0,26.3494,29,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-162250",2017-11-24,"Same Day","Consumer","California","West","Office Supplies","Paper",7.78,1,0,3.501,45,"Profit","No Discount (0%)",2017,"Q4"
"US-2016-158288",2016-11-26,"Second Class","Consumer","Pennsylvania","East","Office Supplies","Binders",78.759,9,0.7,-57.7566,-73.33,"Loss","Very High (31%+)",2016,"Q4"
"CA-2016-128916",2016-08-18,"Second Class","Home Office","Texas","Central","Furniture","Furnishings",9.552,3,0.6,-3.8208,-40,"Loss","Very High (31%+)",2016,"Q3"
"CA-2016-128916",2016-08-18,"Second Class","Home Office","Texas","Central","Furniture","Furnishings",5.344,4,0.6,-2.1376,-40,"Loss","Very High (31%+)",2016,"Q3"
"CA-2015-157028",2015-11-28,"Standard Class","Home Office","New Mexico","West","Office Supplies","Art",8.28,2,0,3.4776,42,"Profit","No Discount (0%)",2015,"Q4"
"CA-2017-112473",2017-05-25,"Standard Class","Consumer","Texas","Central","Office Supplies","Storage",50.136,3,0.2,-11.2806,-22.5,"Loss","Medium (11-20%)",2017,"Q2"
